#Parameters = {D_0=150; D_1=160; D_2=170; D_3=180; D_4=190; D_5=200; D_6=210; R_0=4; R_horn=100; T=1; a=7.112; a_horn=21; b=3.556; b_horn=15.5; d=22.5756394418; d2=14.198361494191; delta=0.005; f=200; f2=350; h_back=8; h_back_2=20; h_back_back=20; h_horn=213.67261386413; h_horn2=43; l_la=650; l_plasma=200; n=1.9493588689618; ne0=218400000000; ne1=176000000000; ne2=168000000000; ne3=155000000000; ne4=134000000000; ne5=102000000000; ne6=29300000000; ve1=1500000000; xx=8.903025577672; y_move=0; yy=8.903025577672; z_move=20}
#"Frequency / GHz"	"1.2e19 [Real Part]"
#--------------------------------------
26.006999969482	0.064903194066380
26.020999908447	2.4988737318174
26.034999847412	3.8532297735367
26.048999786377	4.5049969253565
26.062999725342	4.8351972110834
26.076999664307	5.0104394206486
26.090999603271	5.1021665758209
26.104999542236	5.1429411684150
26.118999481201	5.1481473858837
26.132999420166	5.1246856779593
26.146999359131	5.0746406459481
26.174999237061	4.8882788704741
26.188999176025	4.7436734223925
26.202999114990	4.5582861106574
26.217000007629	4.3302137993816
26.231000900269	4.0706074046827
26.245000839233	3.8078802806203
26.259000778198	3.5987661429242
26.273000717163	3.5090279999045
26.287000656128	3.5732586533630
26.301000595093	3.7670636952255
26.315000534058	4.0272024114376
26.329000473023	4.2938389184462
26.343000411987	4.5322733296912
26.357000350952	4.7304149866205
26.371000289917	4.8887304943623
26.385000228882	5.0124590157531
26.413000106811	5.1795587572167
26.427000045776	5.2321108678630
26.440999984741	5.2678874998099
26.454999923706	5.2880289098311
26.468999862671	5.2920318149962
26.482999801636	5.2771160068168
26.496999740601	5.2366811543276
26.510999679565	5.1566073090562
26.524999618530	5.0056882188379
26.538999557495	4.7074572397110
26.552999496460	4.0416360253928
26.566999435425	2.2396397469521
26.580999374390	-2.6627178025976
26.594999313354	-3.9008520806307
26.608999252319	1.4772625352022
26.622999191284	3.7891568253103
26.636999130249	4.6084555550086
26.651000022888	4.9625240803914
26.679000854492	5.2368262063815
26.693000793457	5.2894119316937
26.707000732422	5.3156829804006
26.721000671387	5.3239689219825
26.735000610352	5.3183821121323
26.749000549316	5.3007405683966
26.763000488281	5.2714098835225
26.777000427246	5.2296766447482
26.791000366211	5.1738849407098
26.805000305176	5.1013925746631
26.819000244141	5.0085625784826
26.833000183106	4.8907677741229
26.847000122070	4.7426579612793
26.875000000000	4.3395744015680
26.888999938965	4.0907241924806
26.902999877930	3.8376210325622
26.916999816894	3.6269033224511
26.930999755859	3.5157687756967
26.944999694824	3.5402216729725
26.958999633789	3.6881173900608
26.972999572754	3.9085279867564
26.986999511719	4.1457691514061
27.000999450684	4.3626829098509
27.014999389648	4.5427617439949
27.028999328613	4.6825258877289
27.042999267578	4.7841074644836
27.056999206543	4.8508498133516
27.070999145508	4.8849008649245
27.084999084473	4.8861320377500
27.113000869751	4.7708529496863
27.127000808716	4.6293808952801
27.141000747681	4.3975176868964
27.155000686646	4.0269074108115
27.169000625610	3.4493790342409
27.183000564575	2.6262133520653
27.197000503540	1.7512188657624
27.211000442505	1.4287405602328
27.225000381470	1.9879081344204
27.239000320435	2.9049307457561
27.253000259399	3.6738131693311
27.267000198364	4.1989299387983
27.281000137329	4.5400457863989
27.295000076294	4.7619693397221
27.309000015259	4.9080818093128
27.322999954224	5.0047018904885
27.336999893189	5.0676111988530
27.364999771118	5.1265697725383
27.378999710083	5.1318807889327
27.392999649048	5.1241989002723
27.406999588013	5.1044554304770
27.420999526977	5.0727864893665
27.434999465942	5.0287603413943
27.448999404907	4.9713852733803
27.462999343872	4.8993278520420
27.476999282837	4.8110325431799
27.490999221802	4.7050918897645
27.504999160767	4.5808384654729
27.518999099731	4.4394295399857
27.532999992371	4.2847010944493
27.547000885010	4.1277469430710
27.575000762939	3.8661265031222
27.589000701904	3.7977483820421
27.603000640869	3.7845768193666
27.617000579834	3.8211225862898
27.631000518799	3.8905741549324
27.645000457764	3.9715551647855
27.659000396729	4.0445920443005
27.673000335693	4.0952034603376
27.687000274658	4.1139807329701
27.701000213623	4.0954913295117
27.715000152588	4.0375753110779
27.729000091553	3.9420025013606
27.743000030518	3.8168398394275
27.756999969482	3.6799297000509
27.770999908447	3.5606735463585
27.784999847412	3.4951032552274
27.798999786377	3.5116921115525
27.812999725342	3.6157714631308
27.840999603271	3.9910867859577
27.854999542236	4.1983284955253
27.868999481201	4.3890991568332
27.882999420166	4.5546501659022
27.896999359131	4.6932872079029
27.910999298096	4.8067677742535
27.924999237061	4.8981625479787
27.938999176025	4.9706290643976
27.952999114990	5.0269204290143
27.967000007629	5.0685111111679
27.981000900269	5.0990000599527
27.995000839233	5.1172057271368
28.009000778198	5.1240608105433
28.023000717163	5.1190266553501
28.051000595093	5.0662182540804
28.065000534058	5.0109796016818
28.079000473023	4.9270869398291
28.093000411987	4.8013492948252
28.107000350952	4.6111507534209
28.121000289917	4.3172719569119
28.135000228882	3.8532028172007
28.149000167847	3.1243185260089
28.163000106811	2.0974697967685
28.177000045776	1.1482430004170
28.190999984741	1.1231046503582
28.204999923706	2.0392542537425
28.218999862671	3.0510916823544
28.232999801636	3.7667196223819
28.246999740601	4.2141504554151
28.260999679565	4.4880080639191
28.274999618530	4.6553381231448
28.288999557495	4.7556594526836
28.316999435425	4.8365469389686
28.330999374390	4.8382539899282
28.344999313354	4.8217413055184
28.358999252319	4.7903394244311
28.372999191284	4.7466242677884
28.386999130249	4.6930088601786
28.401000022888	4.6316023467588
28.415000915527	4.5677154996123
28.429000854492	4.5037419488572
