#
#"Time / ns"	"i1 [Real Part]"
#----------------------------
0.0000000000000	0.0000000000000
0.0049499315209687	0.86397093534470
0.0098998630419374	0.84778785705566
0.014849795028567	-0.048746861517429
0.019799726083875	-0.89471006393433
0.024749659001827	-0.81269091367722
0.029699590057135	0.098757125437260
0.034649521112442	0.90765023231506
0.039599452167749	0.78829616308212
0.044549386948347	-0.14617925882339
0.049499318003654	-0.93075293302536
0.054449249058962	-0.75387638807297
0.059399180114269	0.19605246186256
0.064349114894867	0.94346535205841
0.069299042224884	0.72199094295502
0.074248977005482	-0.24297678470612
0.079198904335499	-0.95823162794113
0.084148839116096	-0.68779391050339
0.089098773896694	0.29122254252434
0.094048701226711	0.97102093696594
0.098998636007309	0.64934200048447
0.10394856333733	-0.33845195174217
0.10889849811792	-0.97696495056152
0.11384843289852	-0.61475223302841
0.11879836022854	0.38361349701881
0.12374829500914	0.98993229866028
0.12869822978973	0.57083618640900
0.13364815711975	-0.43188661336899
0.13859808444977	-0.98679608106613
0.14354802668095	-0.53510487079620
0.14849795401096	0.47257637977600
0.15344788134098	0.99982917308807
0.15839780867100	0.48698079586029
0.16334775090218	-0.52110201120377
0.16829767823219	-0.98759162425995
0.17324760556221	-0.44681540131569
0.17819754779339	0.55746257305145
0.18314747512341	0.99179357290268
0.18809740245342	0.39830762147903
0.19304734468460	-0.60222285985947
0.19799727201462	-0.97924220561981
0.20294719934464	-0.35316035151482
0.20789712667465	0.63762003183365
0.21284706890583	0.97422331571579
0.21779699623585	0.30537852644920
0.22274692356586	-0.67726749181747
0.22769686579704	-0.96166485548019
0.23264679312706	-0.25660240650177
0.23759672045708	0.71239000558853
0.24254666268826	0.94755160808563
0.24749659001827	0.20879150927067
0.25244653224945	-0.74570667743683
0.25739645957947	-0.93480694293976
0.26234638690948	-0.15784321725368
0.26729631423950	0.78110557794571
0.27224624156952	0.91196888685226
0.27719616889954	0.10918731987476
0.28214609622955	-0.80703413486481
0.28709605336189	-0.89865225553513
0.29204598069191	-0.057592306286097
0.29699590802193	0.84309118986130
0.30194583535194	0.86769521236420
0.30689576268196	0.0072560384869576
0.31184569001198	-0.86076307296753
0.31679561734200	-0.85117274522781
0.32174557447433	0.043428510427475
0.32669550180435	0.89279556274414
0.33164542913437	0.81498223543167
0.33659535646439	-0.095230564475060
0.34154528379440	-0.90642374753952
0.34649521112442	-0.78988003730774
0.35144516825676	0.14448024332523
0.35639509558678	0.93052923679352
0.36134502291679	0.75411707162857
0.36629495024681	-0.19618014991283
0.37124487757683	-0.94356274604797
0.37619480490685	-0.72119492292404
0.38114473223686	0.24480172991753
0.38609468936920	0.95899522304535
0.39104461669922	0.68542689085007
0.39599454402924	-0.29482316970825
0.40094447135925	-0.97174358367920
0.40589439868927	-0.64565932750702
0.41084432601929	0.34360504150391
0.41579425334930	0.97798764705658
0.42074421048164	0.60928583145142
0.42569413781166	-0.39040774106979
0.43064406514168	-0.99054968357086
0.43559399247169	-0.56383961439133
0.44054391980171	0.44007152318954
0.44549384713173	0.98733592033386
0.45044377446175	0.52612251043320
0.45539373159409	-0.48219045996666
0.46034365892410	-0.99958878755569
0.46529358625412	-0.47632911801338
0.47024351358414	0.53218966722488
0.47519344091415	0.98690319061279
0.48014336824417	0.43427485227585
0.48509332537651	-0.56943261623383
0.49004325270653	-0.99047780036926
0.49499318003654	-0.38375225663185
0.49994310736656	0.61539751291275
0.50489306449890	0.97658777236938
0.50984299182892	0.33662235736847
0.51479291915894	-0.65139657258987
0.51974284648895	-0.97056216001511
0.52469277381897	-0.28676953911781
0.52964270114899	0.69191360473633
0.53459262847900	0.95632523298264
0.53954255580902	0.23600554466248
0.54449248313904	-0.72734385728836
0.54944241046906	-0.94085890054703
0.55439233779907	-0.18608328700066
0.55934226512909	0.76114237308502
0.56429219245911	0.92609345912933
0.56924217939377	0.13323445618153
0.57419210672379	-0.79653376340866
0.57914203405380	-0.90160685777664
0.58409196138382	-0.082443915307522
0.58904188871384	0.82252037525177
0.59399181604385	0.88591867685318
0.59894174337387	0.029128346592188
0.60389167070389	-0.85822474956512
0.60884159803391	-0.85308533906937
0.61379152536392	0.023344034329057
0.61874145269394	0.87551289796829
0.62369138002396	0.83431941270828
0.62864130735397	-0.075480379164219
0.63359123468399	-0.90723174810410
0.63854122161865	-0.79561573266983
0.64349114894867	0.12920391559601
0.64844107627869	0.91961270570755
0.65339100360870	0.76804971694946
0.65834093093872	-0.17974196374416
0.66329085826874	-0.94290918111801
0.66824078559875	-0.72956502437592
0.67319071292877	0.23302949965000
0.67814064025879	0.95433944463730
0.68309056758881	0.69404947757721
0.68804049491882	-0.28278505802155
0.69299042224884	-0.96847528219223
0.69794034957886	-0.65535110235214
0.70289033651352	0.33397653698921
0.70784026384354	0.97924125194550
0.71279019117355	0.61296260356903
0.71774011850357	-0.38371297717094
0.72269004583359	-0.98373061418533
0.72763997316360	-0.57344901561737
0.73258990049362	0.43119722604752
0.73753982782364	0.99389874935150
0.74248975515366	0.52546411752701
0.74743968248367	-0.48160079121590
0.75238960981369	-0.98852348327637
0.75733953714371	-0.48439869284630
0.76228946447372	0.52385836839676
0.76723939180374	0.99793058633804
0.77218937873840	0.43226256966591
0.77713930606842	-0.57456195354462
0.78208923339844	-0.98274880647659
0.78703916072845	-0.38709813356400
0.79198908805847	0.61113810539246
0.79693901538849	0.98357361555099
0.80188894271851	0.33410319685936
0.80683887004852	-0.65718561410904
0.81178879737854	-0.96634966135025
0.81673872470856	-0.28410089015961
0.82168865203857	0.69222372770309
0.82663857936859	0.95720553398132
0.83158850669861	0.23177275061607
0.83653849363327	-0.73216694593430
0.84148842096329	-0.93932002782822
0.84643834829330	-0.17849555611610
0.85138827562332	0.76631021499634
0.85633820295334	0.92046719789505
0.86128813028336	0.12610448896885
0.86623805761337	-0.79886758327484
0.87118798494339	-0.90171027183533
0.87613791227341	-0.071216829121113
0.88108783960342	0.83260065317154
0.88603776693344	0.87368714809418
0.89098769426346	0.017983645200729
0.89593762159348	-0.85669314861298
0.90088754892349	-0.85363382101059
0.90583753585815	0.036792106926441
0.91078746318817	0.89030879735947
0.91573739051819	0.81724548339844
0.92068731784821	-0.091647498309612
0.92563724517822	-0.90509074926376
0.93058717250824	-0.79421746730804
0.93553709983826	0.14457668364048
0.94048702716827	0.93460345268250
0.94543695449829	0.75157546997070
0.95038688182831	-0.20015245676041
